L_accx_1,L_accy_1,L_accz_1,L_accx_2,L_accy_2,L_accz_2,L_accx_3,L_accy_3,L_accz_3,L_accx_4,L_accy_4,L_accz_4,L_accx_5,L_accy_5,L_accz_5,R_accx_1,R_accy_1,R_accz_1,R_accx_2,R_accy_2,R_accz_2,R_accx_3,R_accy_3,R_accz_3,R_accx_4,R_accy_4,R_accz_4,R_accx_5,R_accy_5,R_accz_5,Label
-3139,-3125,4103,635,-268,4485,-120,-174,2538,-247,-99,1922,-40,63,1871,-557,9907,-4648,141,279,979,24,-448,-2,53,-549,-30,-19,-543,-40,0
3708,-13302,-142,958,-1702,5157,-378,-1046,3692,243,-37,2143,84,101,1803,-368,4047,1194,1848,353,2930,44,128,356,90,-426,60,-120,-478,-58,0
748,-4389,-732,1441,-67,5709,-126,-953,2995,277,-47,2007,346,155,1790,-608,4998,-3326,246,189,1015,57,-435,-49,-87,-511,-69,-142,-459,-54,0
-5377,-4591,-223,-3763,188,1943,-2536,70,1495,-2735,353,1326,-1519,589,1533,-873,433,1342,193,10,127,207,-37,17,109,24,23,81,-32,-32,0
1306,7115,2741,-400,3810,1786,-209,2957,1361,-270,2394,1518,-164,1945,1724,2982,-2601,2211,46,-253,345,-38,255,1,9,265,4,49,363,-50,0
-611,4802,5509,-491,2099,3525,-337,1084,2281,-32,1064,1878,-80,566,1693,20,-13972,-5801,-1469,-212,1608,71,286,33,47,474,-23,1,569,-13,0
225,2740,5226,501,2687,4297,-315,508,2281,-76,387,1848,-93,129,1893,5110,-4038,1073,-1207,-1124,2773,22,-1,344,88,304,59,208,419,-76,0
1600,4097,3656,-54,1154,4363,-272,286,2313,-137,131,1848,-162,-78,1806,3776,-4117,129,-1532,-552,2324,-70,111,321,142,377,3,133,436,-67,0
-3741,5080,-63,1324,2246,6288,-426,846,3319,-303,63,1991,-157,-74,1874,3992,-4219,-2382,21,167,216,-113,560,-14,-38,497,-44,169,548,-55,0
-1999,1853,328,1023,1259,6090,-155,640,3740,-61,178,2194,-59,-194,1834,2667,-4996,1065,-209,237,367,-68,566,-18,62,459,-58,196,542,-34,0
2936,5738,3671,-120,499,5060,-162,185,2504,-25,-43,1901,-228,-185,1870,-181,-11129,-5661,1583,-1797,2936,-813,342,1071,150,235,125,165,468,-66,0
-4666,5817,999,-283,412,3759,-199,-177,1922,-207,-150,1827,-201,-240,1829,1995,-1648,2092,-42,136,186,52,420,-27,67,394,-19,225,393,-73,0
10044,4595,1154,4439,-67,1355,3281,115,1285,3107,62,1252,1773,-174,1528,2392,-1004,-1285,-1247,-26,-135,-140,17,123,-306,42,-60,-79,-89,-2,0
511,-2876,1441,918,-2420,1445,504,-2556,1386,342,-2498,1395,309,-2343,1511,-1331,8012,-4752,270,400,829,-152,-168,-55,-58,-277,-9,-303,-337,-107,0
-33,-3221,3336,555,-1095,3464,338,-896,2168,238,-810,1820,284,-379,1676,-1756,5083,-259,12,220,374,-165,-319,-58,-7,-399,-5,-138,-310,-21,0
-1678,-88,953,486,-109,5711,102,-831,2674,269,-234,1945,74,-26,1776,-3137,6906,55,-2,136,332,50,-574,21,-182,-442,0,-156,-512,-44,0
1295,-3723,-567,1362,-555,6690,462,-296,2763,223,71,1945,127,165,1755,-3469,4421,1517,81,-23,337,16,-452,8,6,-510,-18,-139,-586,8,0
4313,-5337,-1694,1292,-434,4874,282,-307,2729,188,-114,2015,152,109,1797,-656,10065,-4317,-657,968,812,-86,-454,-52,131,-543,12,75,-521,-6,0
2636,-4867,-1465,2466,-129,5853,203,-932,2967,262,-276,2091,86,15,1899,-284,1486,-2648,1158,396,4257,75,311,625,-63,-316,74,-55,-496,-64,0
-671,-3569,2740,94,-631,4632,44,-444,2446,53,-230,1928,143,114,1770,1266,14568,-7057,1389,-100,1758,-172,-356,-32,-72,-485,-98,-236,-496,-67,0
4042,-3863,166,165,-951,6116,388,-500,3418,173,52,2116,122,221,1856,-2306,-537,256,-224,405,523,9,-484,-14,-80,-609,-90,-63,-515,-27,0
-4195,-7711,-14,-2721,-948,1482,-2333,-736,1484,-1882,-657,1631,-1982,104,1465,2316,-277,1458,136,-28,97,320,-25,-51,239,-2,3,228,52,-35,0
-8152,8313,-3891,-1979,3726,2185,-1376,2890,1360,-1213,2420,1459,-927,1769,1675,1168,-1468,2440,-197,-82,355,-10,204,40,22,291,-29,172,376,5,0
-464,2051,58,-795,1417,2802,-416,936,1727,-407,583,1696,-275,518,1746,973,-3646,-3022,-145,-367,709,98,327,-30,-4,415,-19,95,379,-69,0
-9326,7040,357,-41,2506,5373,-458,1630,3618,-371,109,2097,-178,59,1834,3362,-3448,-675,211,-27,273,-171,642,27,71,438,-46,189,444,-26,0
649,573,204,-895,-2,6142,-351,509,3100,-189,149,2079,-54,-39,1778,2054,-4239,1176,-31,161,270,36,532,-47,63,458,-42,244,470,-53,0
-9782,8626,-139,-410,194,4470,86,320,1970,-24,-15,1739,27,-49,1772,3148,-3421,1248,-1935,-782,2968,-101,15,348,121,486,-14,125,493,-77,0
-1322,886,-423,-314,369,3279,-178,-67,1872,-157,-212,1747,-2,-235,1759,3227,-3382,434,-2345,-530,2752,76,111,277,210,426,-36,173,535,-49,0
-1250,3025,3179,-788,588,4348,-548,-70,2372,-366,-72,1917,-168,-482,1801,1753,-13735,-5915,211,-1006,1109,208,412,-60,52,504,-53,46,509,-44,0
-876,4845,5390,-184,97,2339,-170,-127,1880,-189,-159,1834,18,-180,1771,635,1335,780,-136,212,135,104,263,-27,101,252,-64,-42,409,8,0
10693,3744,401,4257,1009,1238,3469,789,1106,3177,641,1104,2470,501,1351,1379,1677,1268,-890,314,-131,-105,-10,76,-208,48,-2,-115,-47,-51,0
9631,-8423,-2810,2088,-3717,2488,1530,-2324,1385,1355,-2086,1377,1076,-1673,1479,-2325,7508,1002,57,184,248,-52,-299,0,-117,-263,16,-113,-255,-9,0
1829,-3378,4853,767,-1503,3209,537,-768,2058,352,-711,1728,207,-319,1830,-4029,5959,223,1384,1191,2080,31,10,260,-163,-306,60,-96,-454,40,0
12711,-9717,-3271,4266,125,6979,1035,-638,3211,571,-58,1965,236,-23,1726,-3813,4979,788,7,-105,323,16,-561,-3,-64,-473,-39,-205,-526,-44,0
4994,-2410,910,419,-1805,6762,494,-569,3458,189,-220,2118,70,-15,1843,-1335,8072,-4676,400,1469,3393,-244,432,702,-63,-292,134,-92,-431,-39,0
12885,-9067,-2300,748,-595,3547,253,-110,1906,218,110,1812,106,123,1867,-3150,2054,2924,1303,784,2894,149,-25,421,-98,-453,8,-161,-444,-46,0
886,-3900,3348,771,-671,4910,321,-288,2592,232,-94,1966,107,189,1836,-2507,3805,1561,612,942,2721,273,0,516,-69,-379,98,-163,-414,-81,0
1537,-2244,1370,-704,-2387,5260,373,-862,3502,210,-261,2147,67,155,1731,3917,15128,-7372,152,1047,931,-283,-340,-46,-142,-499,-38,-268,-394,-66,0
4739,-2986,-639,303,-1449,3908,95,216,1999,83,339,1822,20,408,1774,4462,8553,-5209,-493,1823,440,-141,-351,-34,-170,-375,-43,-188,-489,1,0
-2232,-3357,3519,-2411,-1742,1455,-2382,-1623,1305,-2082,-1396,1282,-1749,-876,1612,45,-566,1284,129,-125,70,132,-33,35,277,-86,-42,325,18,-16,0
-5002,6261,-1716,-2735,2480,1522,-2272,2196,1281,-1980,1903,1307,-1636,1491,1466,3931,-5610,3624,-145,-65,210,82,201,6,89,244,-13,136,306,-3,0
-8168,7062,-2132,28367,-5124,-17135,-1088,914,2188,-835,721,1738,-501,503,1666,2810,-4337,852,67,80,137,-1,467,54,66,356,20,228,377,-16,0
2247,4809,1454,-1333,-216,6132,-258,1092,2791,-78,633,1995,29,103,1797,-2598,-13026,-5848,-151,-553,643,144,412,-39,109,492,-56,254,435,-60,0
-8527,2158,772,-501,420,3630,-68,68,1847,-16,-88,1707,8,-56,1730,3133,-3580,557,-149,79,279,51,445,6,68,456,-38,192,523,1,0
-12370,6015,-32,-559,836,3569,-202,10,1853,-136,-74,1706,-25,-61,1713,811,302,-339,18,-229,450,8,540,33,97,529,-23,69,523,-46,0
-7879,3602,67,-407,953,3780,-73,120,1847,-47,-10,1724,116,-11,1730,1917,-4647,426,-400,-23,607,-14,528,4,104,488,-62,221,489,-37,0
-2006,5680,4823,-626,1935,4642,-179,248,2333,33,85,1785,78,-203,1794,2976,-6587,487,224,-201,322,99,539,-15,176,498,-57,176,464,-47,0
-127,3377,1794,-291,167,2740,-47,-308,1843,25,-416,1761,95,-398,1787,322,-4203,-1016,40,-374,635,167,408,-34,154,497,-45,204,373,-52,0
4023,4342,1025,153,1368,2358,219,707,1820,201,615,1771,232,442,1712,-3021,-4061,2123,-189,-420,6,-20,0,-27,81,-8,-43,151,53,-5,0
8532,4356,1244,4482,1352,840,3995,1037,853,3649,957,932,2327,638,1335,1001,-1311,-1404,-1044,602,-157,-155,75,32,-284,80,-33,-313,43,-52,0
-2536,-3659,2436,1671,-1130,1753,1511,-1140,1592,1315,-882,1548,1041,-701,1561,3667,16092,-8313,187,758,162,-161,-171,5,-90,-213,8,-294,-172,-57,0
2117,770,-215,682,-97,3553,406,-234,1856,229,-79,1663,196,-179,1759,379,5295,1887,338,1362,987,95,-104,144,-274,-247,-52,-284,-261,-62,0
1709,-1810,7913,797,-351,3613,280,-197,2122,173,-80,1859,30,-38,1732,2614,13617,-5978,-2625,4563,493,663,717,1271,104,-324,251,-231,-355,-77,0
1275,-3302,1847,1681,1535,6489,533,-521,2918,223,-231,1983,49,-39,1831,-831,4994,-2833,-126,414,675,-111,-491,-20,-84,-483,-10,-131,-482,-21,0
2415,-2224,6228,865,-929,4318,153,69,2291,132,-188,1953,31,-6,1850,2319,9974,-5140,-126,666,534,-141,-429,-34,-61,-504,-38,-197,-417,-72,0
2460,-4876,3642,652,-739,4573,143,-33,2389,116,-188,1905,-29,23,1831,-2442,5547,921,-114,16,224,-106,-534,-13,-149,-461,-21,-169,-463,-63,0
1796,-2746,3831,224,14,2433,50,254,1856,-6,355,1757,-133,359,1750,-465,5333,-995,-54,172,349,-159,-433,-10,-181,-533,-71,-307,-414,-67,0
-795,-1832,1909,684,-315,6370,726,-596,3362,45,222,2109,-120,340,1805,3348,12508,-6602,342,653,1520,-136,-464,15,-169,-492,-40,-163,-454,12,0
-3508,-8733,2395,-1005,-2403,1605,-882,-2062,1684,-957,-2005,1518,-883,-1194,1485,1127,-685,1010,24,-107,106,247,-32,19,281,-75,-4,-84,212,20,0
-8218,1606,3071,-3997,1285,1009,-3493,1197,1093,-3162,1120,1257,-2302,846,1599,48,-6969,-3571,-68,-187,829,94,98,1,131,158,-29,307,192,-45,0
-9293,-13117,4586,-1801,1184,3930,-1231,491,2167,-1034,587,1774,-678,337,1666,-591,-9252,-5539,-195,-235,502,197,142,-40,123,391,-27,218,278,-38,0
-11301,802,586,-766,-560,4052,-333,-81,2026,-236,-85,1739,-76,-75,1755,930,-4297,2393,-79,165,248,97,411,-22,139,417,-30,261,354,-60,0
-4554,-3120,1869,-978,739,6627,-528,39,2911,1,-172,1943,-88,-29,1796,-2987,-15103,-7768,83,-797,773,58,509,-13,95,481,-15,284,369,-89,0
2726,-311,653,-300,2330,6541,-438,756,3026,-29,544,1906,92,-16,1763,2182,-6395,989,-113,-1297,944,-55,111,60,155,396,-10,349,408,-78,0
-8218,-3021,966,-3553,6086,6137,-445,38,3771,30,-51,2149,167,-115,1823,3564,-5169,964,77,199,199,112,520,-22,166,497,-43,309,492,-57,0
-8219,-1005,688,-1315,104,6979,-371,386,3160,-111,399,2108,54,1,1840,526,-4289,1707,-47,185,304,89,549,-24,116,472,-10,337,512,-28,0
-3547,2284,3544,-878,759,4980,-257,-432,2518,-151,-299,1908,68,-334,1731,-25,-2821,-1164,25,-112,225,201,525,-27,210,424,-67,203,463,-24,0
-18,9089,459,1650,3711,1460,1477,2797,1256,1344,2465,1303,963,1638,1509,-617,-2118,1098,-733,277,-146,-128,79,74,-212,99,-22,-51,-416,72,0
10771,-2971,-3003,4019,-952,1444,3161,-630,1217,2841,-625,1209,2339,-548,1388,2960,11595,-5205,626,532,1108,-181,-84,-2,-199,-213,-45,-261,-252,-57,0
4122,-3981,3736,2450,-582,4790,1645,-624,2419,1243,-502,1839,749,-356,1687,1269,6741,-5406,-165,592,451,-175,-306,2,-150,-355,13,9,-486,51,0
1975,-1407,632,1281,2433,6165,951,82,2783,539,181,2002,215,126,1911,-1511,5291,1040,1588,364,1867,-142,-23,186,-340,-289,-36,-206,-461,-57,0
11938,941,-4617,2566,3124,6769,1172,91,3080,563,133,2069,287,-13,1861,-3097,1731,-19,-71,216,493,-85,-438,-4,-54,-557,-33,-168,-503,-43,0
3961,-1797,375,1586,515,6005,650,-211,2905,273,-98,2016,35,65,1848,-3211,5096,1374,-521,1923,870,-13,-235,177,-322,-337,-75,-231,-496,-53,0
4910,-2890,2958,1458,1136,5416,568,96,2666,367,115,1997,125,85,1764,-58,7433,-5598,180,253,661,-105,-506,11,-181,-504,-53,-346,-433,-19,0
3696,-3504,2087,813,362,5646,739,-415,2648,347,-134,1956,8,93,1795,198,5946,-1660,2381,524,2494,-28,211,280,-256,-349,-5,-332,-417,-75,0
4702,-4071,2294,856,868,5574,702,-180,2813,240,142,2047,51,253,1827,4199,8105,-4600,-48,1418,519,-148,-265,-16,-238,-331,-42,-221,-266,-47,0
-768,-4427,2737,-1460,-3320,1169,-1239,-2877,1247,-1198,-2641,1313,-1048,-1683,1427,83,255,-265,1119,-439,-56,242,-179,0,122,-10,-10,96,57,-36,0
-9777,827,-2658,-3803,852,1478,-2881,444,1309,-2518,318,1463,-2080,364,1577,2413,-2576,1700,-75,-14,180,114,96,3,121,199,17,256,189,-40,0
-13826,-1673,-2137,-1754,517,2440,-918,176,1749,-662,60,1672,-547,51,1741,1074,-3679,910,89,110,103,125,293,-11,147,328,-23,449,308,-44,0
-6636,-431,-245,-117,-2622,6001,-1088,447,2767,-368,-21,2024,-99,-31,1907,-3414,-12970,-5354,83,-928,493,207,225,-46,137,447,-45,212,456,-39,0
-13719,-3240,-355,-1144,162,3550,-236,100,1883,-100,38,1768,230,-16,1786,1110,-3776,2539,29,249,124,137,387,-9,190,378,-50,150,527,-49,0
-2761,1823,4363,-1165,350,3922,-331,-5,2326,-223,-35,1917,-20,-134,1866,787,-5654,1301,-94,32,233,177,490,-37,207,362,-27,362,493,-47,0
-6493,-2024,1426,-761,161,6283,-744,374,3225,-278,161,2134,84,-6,1883,821,-7270,799,-93,-79,209,151,482,-15,238,397,-24,288,514,-45,0
-5677,401,-642,-1064,-1426,5452,-602,-266,2700,-154,-323,1934,-5,-239,1819,-1223,-9904,-5042,92,-848,436,58,587,13,199,456,-29,335,480,-39,0
-7399,-1585,848,-1195,662,5623,-764,18,3058,-247,-100,2069,81,-201,1819,-2354,-13593,-8183,-87,-137,538,157,352,-21,248,340,-61,415,322,-90,0
-3954,2953,2608,-294,-226,2561,258,-446,1886,357,-476,1757,316,-344,1806,-3624,-3286,1618,-198,208,50,182,304,-45,180,307,-42,280,81,-67,0
-902,6008,3368,582,3812,1010,717,3482,1048,703,3234,1108,487,2267,1401,1431,-2391,1360,-303,158,152,-258,177,9,-162,96,7,-293,20,-92,0
9878,3590,-2562,3979,208,1771,2914,167,1281,2541,271,1407,1879,241,1517,4813,12474,-6196,991,683,1241,-254,-132,-22,-187,-181,9,-270,-115,-52,0
10609,4583,-58,3758,-1092,5738,2120,-291,3669,950,34,2086,433,113,1772,3747,13505,-9594,126,356,171,-238,-319,-9,-212,-288,-36,-109,-464,-41,0
12663,4250,-347,1086,-79,3303,321,-36,1933,41,34,1765,79,-30,1839,3375,8627,-5654,141,310,771,-180,-406,-17,-185,-377,-44,-157,-386,-58,0
249,-140,2091,269,-84,2002,110,-37,1836,32,66,1834,-61,-88,1788,-1555,3526,783,19,-155,332,-188,-454,13,-193,-390,-58,-144,-431,-5,0
1204,89,-720,369,1614,6264,326,306,3124,171,148,2113,-152,8,1808,-2187,6033,-373,-138,-4,218,-204,-498,7,-228,-443,-40,-194,-427,-54,0
5119,-2077,4510,626,366,4519,36,197,2391,139,87,1928,-191,158,1779,3447,11723,-6680,188,504,970,-261,-359,-51,-232,-506,-61,-271,-407,-45,0
8637,3841,571,2494,-1466,5996,810,-369,3249,250,-202,2094,-7,-45,1810,4240,13046,-7786,500,273,1137,-294,-320,-71,-215,-470,-51,-304,-381,-80,0
5212,-2572,5279,2036,-1124,4798,262,124,2393,-59,130,1846,-154,127,1896,-1769,4641,786,211,26,419,-133,-530,22,-198,-428,-55,-279,-425,-74,0
6894,3196,932,1955,-1048,3793,158,-17,1844,82,-35,1752,8,-65,1772,-2307,-2183,1825,114,84,88,-194,-361,-2,-133,-138,-59,-165,-473,61,0
-6052,-11764,629,-1158,-3922,1113,-1222,-3513,1007,-1498,22298,25031,-781,-2446,1409,-66,-309,-844,425,-247,267,121,-176,73,217,-171,-15,161,-13,-26,0
-8073,-3646,-1486,-3475,-161,2195,-2578,-108,1551,-2027,-121,1622,-1636,-46,1742,-1038,-7311,-2330,-197,-40,305,125,223,-17,195,160,-51,235,175,-43,0
-12668,-7280,-2279,-2461,-1896,5728,-1627,-649,2930,-768,-572,1925,-411,-380,1644,-7368,-14654,-8336,-731,-227,965,298,127,-46,246,319,-27,288,255,-42,0
-4170,924,5535,-284,-202,2323,-39,-252,1879,131,-256,1803,206,-103,1755,-6731,-11351,-5304,-551,-432,789,276,222,-49,217,408,-10,225,446,-26,0
-7850,-7916,1109,-644,-227,3070,57,-135,1883,208,-110,1807,197,23,1847,2288,-7189,1106,228,-2450,1220,65,73,224,492,134,-84,215,339,-53,0
-3792,1500,2690,-895,139,2893,-172,-131,1948,-228,-131,1826,-47,-95,1799,122,-3912,2290,-32,381,149,293,388,-40,240,372,-54,373,286,-47,0
-5276,1975,3342,-2010,658,4640,-192,-92,2397,-254,113,1914,118,-8,1860,1653,-4247,1443,-63,-46,269,163,417,-17,224,367,-25,339,515,7,0
-2318,-3222,5132,-1602,-497,3436,-49,-596,2068,-201,-375,1841,4,-334,1760,1257,-3724,-154,36,-385,363,165,504,22,230,472,-33,334,478,-46,0
-6786,-1217,2232,-374,-393,2439,25,-405,1899,131,-350,1776,173,-217,1788,-2614,-8790,-5426,-84,-523,610,252,396,-13,239,445,-37,354,491,0,0
-7483,-4606,847,-739,-87,3163,-10,-157,1953,140,-172,1788,166,-154,1774,-359,-602,2140,94,319,88,217,314,-41,212,269,-59,133,268,-22,0
-5942,8509,3185,-1004,3059,1282,-818,2702,1346,-694,2232,1441,-444,1431,1544,57,-957,1104,-433,170,51,-326,172,-15,-244,143,-2,-293,52,-56,0
6998,-552,1681,6200,1830,2109,3211,1996,1451,3141,1538,1095,2112,1225,1405,4333,10351,-5455,561,388,842,-289,77,-24,-179,-242,-11,-220,-196,-15,0
3164,330,-222,1633,1624,5346,1524,555,2517,1128,380,1855,613,204,1782,6774,12807,-7219,584,445,833,-341,-110,-40,-241,-367,-40,-279,-437,12,0
-7233,-14585,-28982,1249,923,3366,531,522,2170,398,447,1898,255,267,1830,6888,11545,-5919,816,647,1409,-314,-267,-17,-170,-481,17,-260,-390,-12,0
10423,10712,-1181,2178,2827,4305,830,1006,3434,-81,663,2080,-5,284,1772,3903,9036,-5682,1114,1192,3057,262,392,586,-118,-552,113,-248,-426,-38,0
8432,5170,3447,490,1854,4091,735,506,2428,229,373,1852,84,219,1800,6362,10610,-6059,212,618,1107,-282,-246,-55,-267,-438,-62,-329,-274,-63,0
4827,-371,3816,1706,-12,4869,382,-3,2556,194,28,1984,-95,-9,1887,6861,8402,-5798,763,286,1668,-340,-378,10,-353,-383,-61,-376,-329,-63,0
3722,-222,3246,429,443,2575,-197,310,1873,-455,347,1794,-249,225,1768,5483,5388,-2186,320,1179,245,-162,-163,-25,-191,-87,-48,-112,-223,118,0
2075,-5153,2374,800,-3796,1084,681,-3441,1175,702,-2910,1296,462,-2185,1411,-957,820,1343,265,-311,34,185,-162,17,136,-86,10,326,0,-3,0
-3448,-3973,3317,-4657,-1815,1776,-3095,-1607,1404,-2625,-1384,1348,-1792,-968,1593,-2175,-4437,1731,32,-171,159,205,213,3,188,219,-7,269,111,-32,0
-5483,-46,3753,-839,-494,2122,-566,-507,1757,-364,-427,1678,-238,-252,1678,-7319,-11525,-7018,-429,-76,823,325,53,-62,273,297,-43,328,227,-30,0
-5042,-218,3586,-125,-185,2413,-170,-137,1923,103,-104,1839,76,-70,1839,-1210,-5808,-2130,-154,-392,619,195,328,0,269,342,-27,275,414,-23,0
-4331,-1449,3773,-2025,-557,4440,-236,-257,2339,-324,39,1900,101,5,1881,117,-2492,-890,-281,-31,553,147,431,12,163,444,-44,401,383,-48,0
-5918,-7882,1235,-262,-941,5378,-896,-406,3424,-50,-276,2070,26,-16,1800,-1912,-3603,-4033,-2056,352,4185,138,-696,519,128,356,121,285,330,-64,0
-3820,-648,1280,-982,-800,5528,-589,-175,2588,-242,16,1885,156,8,1859,-8066,-11559,-6742,-358,-503,743,360,326,-45,245,440,10,358,300,-72,0
-5000,-370,3440,-356,-744,5470,-120,-414,2709,88,-226,1958,278,-181,1791,-7694,-12505,-6548,-134,-492,1014,360,323,-50,289,442,-29,308,343,-65,0
-3171,-8565,1135,-123,-513,3054,421,-215,1897,438,-130,1813,473,-85,1832,-1124,-4246,-1888,-61,-234,561,273,354,-26,254,489,-22,355,443,-27,0
-4255,-2717,4,-1442,-342,2933,-135,-80,1893,-31,-31,1811,20,88,1813,-162,-486,2755,-110,-545,-155,108,-19,-62,92,-17,-50,382,319,150,0
-4870,8963,-957,-1576,4106,1259,-1025,3677,1013,-836,3358,1009,-618,2169,1734,173,-2325,2253,6,80,180,-136,88,47,-214,209,-48,-346,120,-46,0
5178,1210,-654,2528,2132,3536,2363,2125,2372,2092,1603,1527,1258,1137,1567,3315,8181,1183,-14,66,178,-246,-274,-33,-266,-133,-24,-374,-208,-81,0
4074,4967,-786,82,1943,6305,773,990,2865,552,506,1908,379,291,1809,999,7688,1107,2028,-264,2103,37,108,349,-278,-105,56,-302,-389,-24,0
9502,13572,-3792,321,6095,4617,1348,1357,3108,255,538,2050,-57,210,1796,839,5586,1438,-32,-43,216,-279,-456,-2,-271,-379,-31,-474,-297,-44,0
4868,5069,851,475,589,2578,227,249,1906,-18,130,1859,52,7,1881,5236,6964,-4034,865,-431,1891,-266,-298,36,-284,-416,-27,-289,-396,-33,0
2645,2197,4416,22,341,2424,95,231,1865,-28,180,1774,-149,16,1637,7599,7890,-4604,58,1485,881,-220,-374,-31,-305,-509,-56,-126,-489,-5,0
6899,14095,-2353,3063,2720,4152,-362,933,3399,636,709,2289,-234,328,1693,1523,6550,1903,757,1553,1040,140,-583,298,-394,-96,-88,-259,-447,-44,0
3868,12985,590,5124,1755,4303,1968,673,3732,156,423,2156,-9,192,1759,1218,3386,2230,652,616,487,14,-157,116,-138,-148,-56,-295,-144,-76,0
3529,-1172,2466,963,1190,5472,845,276,2862,294,116,2131,38,-100,1843,4042,5563,-5121,157,1013,870,-187,-262,-8,-245,-346,-38,-340,-430,1,0
7030,1924,1607,2049,-1676,1863,1643,-1359,1659,1405,-1063,1666,785,-876,1636,876,-285,150,297,-168,-60,256,-164,-29,81,-42,24,292,-76,-19,0
-5871,-5611,2336,-2438,-3547,1314,-1608,-2684,1262,-1642,-2473,1405,-1231,-1942,1616,-4913,-5524,-3331,-198,-555,822,322,-154,-98,225,183,-14,225,288,-43,0
-5154,-13011,-168,-2042,-1599,2359,-170,-961,1838,-372,-744,1593,-297,-364,1661,-946,-3041,2663,-68,163,242,233,325,-24,256,136,-47,204,333,-17,0
-2045,-950,4771,-55,-494,2217,-23,-343,1857,111,-203,1741,-22,-109,1816,-5755,-9729,-5596,-279,-466,907,284,207,-47,314,347,-42,538,358,-28,0
-3125,285,3966,-318,-693,3528,-221,-346,2183,-283,-164,1834,170,-49,1822,-6735,-10539,-1491,35,386,49,254,442,-4,226,303,-37,378,181,-65,0
250,131,242,-615,-519,3385,125,-59,1893,285,-10,1840,257,74,1814,-3913,-5763,-4914,-105,-123,346,238,434,7,219,410,-18,389,389,-56,0
-2148,-2562,226,56,-1191,5306,-125,-325,2818,-417,-210,1956,-50,-100,1749,-8005,-8597,-4988,629,-5385,2068,-797,307,1099,237,-38,63,296,353,-58,0
-4667,-3956,1442,-106,-1462,6304,-94,-515,2759,161,-142,1908,216,-52,1723,-4681,-6672,-5179,-3096,1471,2883,-150,65,480,359,256,40,384,285,-52,0
-2549,-4438,-1699,857,-1266,6061,-23,-424,2944,216,-121,2054,359,100,1868,-3750,-7495,-3712,-687,836,1640,348,291,15,341,312,-100,299,351,-17,0
-4301,690,3351,-2435,2082,1174,-2013,1742,1299,-1732,1484,1389,-564,1116,1606,462,-2334,1870,-325,343,-43,-164,166,3,-203,150,-35,-250,-1,-22,0
2753,9001,-1135,2417,3939,1865,1484,2775,1182,1124,2446,1369,954,1944,1421,3080,7422,-909,299,127,283,-193,42,-39,-222,-194,5,-238,-117,-56,0
4162,4958,2897,-216,2134,4672,613,1410,2492,341,1011,1916,322,544,1733,1171,7117,874,1874,-3,2329,225,-19,451,-327,-15,-5,-273,-264,-18,0
2323,12505,675,3187,2807,4342,133,679,3702,354,482,2346,122,195,1818,273,5302,-885,2834,-1151,3103,-45,428,362,-331,-79,22,-463,-132,-79,0
728,12776,352,-200,561,3969,-59,258,1947,-382,26,1716,-337,46,1738,6010,9015,-4322,548,-304,1273,-394,-257,-30,-327,-481,-11,-525,-181,-68,0
3808,-386,2347,-728,630,5010,133,438,2704,-45,173,1955,-121,-117,1775,452,4613,1097,661,1089,925,-133,-160,189,-413,-151,-72,-381,-287,-38,0
2959,2911,4596,462,911,4526,105,439,2407,153,276,1911,-99,14,1803,9339,11182,-7063,376,1013,481,-340,-114,-6,-350,-359,-43,-506,-207,-43,0
2197,5174,788,130,1740,5628,97,701,2698,4,332,1985,-111,83,1939,-1634,9354,-1027,-89,-35,231,-341,-461,-36,-388,-403,-95,-467,-470,12,0
1876,5955,-2853,79,903,2825,-341,273,1908,-315,189,1824,-318,97,1823,-976,3008,3264,177,-100,206,-283,-255,-42,-323,-298,-40,-297,-507,71,0
11415,4156,2200,3644,-1182,1756,2543,-1062,1383,2464,-1100,1324,1073,-1074,1464,1032,874,1087,232,-283,161,157,-160,-20,114,-29,-3,208,-44,-28,0
-2404,-5526,2452,-1628,-4586,1656,-967,-3646,1237,-976,-3388,1144,-752,-2437,1352,-4785,-8334,-5047,-126,-152,281,184,54,12,240,120,-55,295,19,-50,0
173,-13115,-875,-126,-1617,3042,-23,-873,1816,101,-658,1707,52,-458,1766,-2695,-6749,266,-85,-152,265,258,234,-2,295,331,-18,430,328,17,0
-1218,-8618,-1306,1010,-1475,6232,-438,-1000,3056,-60,-428,2087,81,-92,1865,-2303,-8337,634,-189,-60,393,241,510,15,320,246,-51,392,290,-41,0
83,-15470,-2091,-568,-1458,3222,27,-361,1817,79,-247,1700,108,-104,1739,-8773,-11864,-7035,-302,-113,618,345,185,-20,360,284,-64,441,149,-57,0
3390,7735,8235,33,-1045,5893,-387,-605,2846,-159,-186,2016,-39,30,1895,-1363,-6825,117,-71,21,267,358,360,-36,350,381,-24,434,244,-53,0
1056,-7922,-1188,128,-2222,6441,257,-606,2754,150,-95,1904,144,61,1779,-10951,-11218,-6870,-2049,-1631,2757,-95,-723,405,235,211,85,346,270,-56,0
-1993,-3390,6566,-1377,-1726,3819,-33,-225,1969,116,-74,1816,105,67,1780,-728,-7091,848,110,69,218,384,431,-29,369,308,-61,447,226,-71,0
2566,-12009,447,-19,-616,4164,264,42,1901,201,23,1815,238,154,1837,-4433,-5236,-3177,-298,-488,444,283,347,-17,312,236,-17,388,288,6,0
